id,category,medium,subject,bclass,chapter_no,chapter_name,pages,link
748,12,1,24,7,47,The Special Theory of Relativity,0,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC47_The+Special+Theory+of+Relativity.pdf
747,12,1,24,7,46,The Nucleus,56,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC46_The+Nucleus.pdf
746,12,1,24,7,45,Semiconductors and Semiconductor Devices,40,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC45_Semiconductors+and+Semiconductor+Devices.pdf
745,12,1,24,7,44,X-rays,27,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC44_X-Rays.pdf
744,12,1,24,7,43,Bohr's Model and Physics of the Atom,47,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC43_Bohr's+Model+and+physics+of+the+Atom.pdf
743,12,1,24,7,42,Photoelectric Effect and Wave-Particle Duality,47,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC42_Photoelectric+Effect+and+Wave-Particle+Duality.pdf
742,12,1,24,7,41,Electric Current through Gases,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC41_Electric+Current+through+Gases.pdf
741,12,1,24,7,40,Electromagnetic Waves,36,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC40_Electromagnetic+Waves.pdf
740,12,1,24,7,39,Alternating Current,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC39_Alternating+Current.pdf
739,12,1,24,7,38,Electromagnetic Induction,118,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC38_Electromagnetic+Induction.pdf
738,12,1,24,7,37,Magnetic Properties of Matter,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC37_Magnetic+Properties+of+Matter.pdf
737,12,1,24,7,36,Permanent Magnets,33,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC36_Permanent+Magnets.pdf
736,12,1,24,7,35,Magnetic Field due to a Current,82,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC35_Magnetic+Field+due+to+a+Current.pdf
735,12,1,24,7,34,Magnetic Field,114,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC34_Magnetic+Field.pdf
734,12,1,24,7,33,Thermal and Chemical Effects of Electric Current,42,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC33_Thermal+and+Chemical+effects+of+Electric+Current.pdf
733,12,1,24,7,32,Electric Current in Conductors,152,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC32_Electric+Current+in+Conductors.pdf
732,12,1,24,7,31,Capacitors,155,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC31_Capacitors.pdf
731,12,1,24,7,30,Gauss's Law,57,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC30_Gauss's+Law.pdf
730,12,1,24,7,29,Electric Field and Potential,87,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC29_Electric+Field+and+Potential.pdf
729,12,1,24,7,28,Heat Transfer,57,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC28_Heat+Transfer.pdf
728,12,1,24,7,27,Specific Heat Capacities of Gases,64,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC27_Specific+Heat+Capacities+of+Gases.pdf
727,12,1,24,7,26,Laws of Thermodynamics,55,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC26_Laws+of+Thermodynamics.pdf
726,12,1,24,7,25,Calorimetry,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC25_Calorimetry.pdf
725,12,1,24,7,24,Kinetic Theory of Gases,104,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC24_Kinetic+Theory+of+Gases.pdf
724,12,1,24,7,23,Heat and Temperature,48,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC23_Heat+and+Temeprature.pdf
723,12,1,24,7,22,Photometry,9,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC22_Photometry.pdf
722,12,1,24,7,21,Speed of Light,2,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC21_Speed+of+Light.pdf
721,12,1,24,7,20,Dispersion and Spectra,8,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC20_Dispersion+and+Spectra.pdf
720,12,1,24,7,19,Optical Instruments,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC19_Optical+Instruments.pdf
719,12,1,24,7,18,Geometrical Optics,34,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC18_Geometrical+Optics.pdf
718,12,1,24,7,17,Light Waves,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC17_Light+Waves.pdf
717,12,1,24,7,16,Sound Waves,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC16_Sound+Waves.pdf
716,12,1,24,7,15,Wave Motion and Waves on a String,37,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC15_Wave+Motion+and+Waves+on+a+String.pdf
715,12,1,24,7,14,Some Mechanical Properties of Matter,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC14_Some+Mechanical+Properties+of+Matter.pdf
714,12,1,24,7,13,Fluid Mechanics,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC13_Fluid+Mechanics.pdf
713,12,1,24,7,12,Simple Harmonics Motion,53,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC12_Simple+Harmonic+Motion.pdf
712,12,1,24,7,11,Gravitation,27,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC11_Gravitation.pdf
711,12,1,24,7,10,Rotational Mechanics,35,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC10_Rotational+Mechanics.pdf
710,12,1,24,7,9,"Centre of Mass, Linear Momentum, Collision",46,"https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC9_Center+of+Mass,+Linear+Momentum,+Collisions.pdf"
709,12,1,24,7,8,Work and Energy,61,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC8_Work+and+Energy.pdf
708,12,1,24,7,7,Circular Motion,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC7_Circular+motion.pdf
707,12,1,24,7,6,Friction,37,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC6_Friction.pdf
706,12,1,24,7,5,Newton's Laws of Motion,29,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC5_Newton's+Law+of+Motion.pdf
705,12,1,24,7,4,The Forces,8,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC4_Forces.pdf
704,12,1,24,7,3,Rest and Motion Kinematics,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC3_Rest+and+Motion+Kinematics.pdf
703,12,1,24,7,2,Physics and Mathematics,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC2_Physics+and+Mathematics.pdf
702,12,1,24,7,1,Introduction to Physics,11,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/HC+Verma/12th/HC1_Introduction+to+Physics.pdf
701,11,1,24,7,15,Communications System,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE15_Communication+Systems.pdf
700,11,1,24,7,14,Semiconductor Electronics Materials Devices and Simple Circuits,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE14_Semiconductor+Electronics.pdf
699,11,1,24,7,13,Nuclei,17,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE13_Nuclei.pdf
698,11,1,24,7,12,Atoms,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE12_Atoms.pdf
697,11,1,24,7,11,Dual Nature of Radiation and Matter,21,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE11_Dual+Nature+of+Radiation+and+Matter.pdf
696,11,1,24,7,10,Wave Optics,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE10_Wave+Optics.pdf
695,11,1,24,7,9,Ray Optics and Optical Instruments,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE9_Ray+Optics+and+Optical+Instruments.pdf
694,11,1,24,7,8,Electromagnetic Waves,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE8_Electromagnetic+Waves.pdf
693,11,1,24,7,7,Alternating Current,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE7_Alternating+Current.pdf
692,11,1,24,7,6,Electromagnetic Induction,29,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE6_Electromagnetic+Induction.pdf
691,11,1,24,7,5,Magnetism and Matter,17,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE5_Magnetism+and+Matter.pdf
690,11,1,24,7,4,Moving Charges and Magnetism,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE4_Moving+Charges+and+Magnetism.pdf
689,11,1,24,7,3,Current Electricity,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE3_Current+Electricity.pdf
688,11,1,24,7,2,Electrostatic Potential and Capacitance,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE2_Electrostatics+Potential+and+Capacitance.pdf
687,11,1,24,7,1,Electric Charges and Field,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/physics/NE1_Electric+Charges+and+Fields.pdf
686,11,1,24,6,14,Waves,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE14_Waves.pdf
685,11,1,24,6,13,Oscillations,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE13_Oscillations.pdf
684,11,1,24,6,12,Kinetic Theory,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE12_Kinetic+Theory.pdf
683,11,1,24,6,11,Thermodynamics,15,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE11_Thermodynamics.pdf
682,11,1,24,6,10,Thermal Properties of Matter,14,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE10_Thermal+properties+of+Matter.pdf
681,11,1,24,6,9,Mechanical Properties of Fluids,13,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE9_Mechanical+Properties+of+Fluids.pdf
680,11,1,24,6,8,Mechanical Properties of Solids,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE8_Mechanical+properties+of+solids.pdf
679,11,1,24,6,7,Gravitation,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE8_Gravitation.pdf
678,11,1,24,6,6,System of Particles and Rotational Motion,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE6_System+of+particles+and+rotational+motion.pdf
677,11,1,24,6,5,"Work, Energy and Power",24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE5_Work+energy+and+power.pdf
676,11,1,24,6,4,Laws of Motion,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE4_Laws+of+motion.pdf
675,11,1,24,6,3,Motion In a Plane,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE3_motion+in+a+plane.pdf
674,11,1,24,6,2,Motion In a Straight Line,17,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE2_Motion+in+a+straight+line.pdf
673,11,1,24,6,1,Units and Measurements,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/physics/NE1_units+and+measurements.pdf
672,10,1,24,6,15,Waves,36,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N15_Waves.pdf
671,10,1,24,6,14,Oscillations,46,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N14_Oscillations.pdf
670,10,1,24,6,13,Kinetic Theory,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N13_Kinetic+Theory.pdf
669,10,1,24,6,12,Thermodynamics,9,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N12_Thermodynamics.pdf
668,10,1,24,6,11,Thermal Properties of Matter,32,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N11_Thermal+Properties+of+Matter.pdf
667,10,1,24,6,10,Mechanical Properties of Fluids,10,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N10_Mechanical+Properties+of+Fluids.pdf
666,10,1,24,6,9,Mechanical Properties of Solids,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N9_Mechanical+Properties+of+solids.pdf
665,10,1,24,6,8,Gravitation,32,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N8_Gravitation.pdf
664,10,1,24,6,7,System of Particles and Rotational Motion,62,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N7_Systems+of+particles+and+rotational+motion.pdf
663,10,1,24,6,6,"Work, Energy and Power",42,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N6_Work+Energy+and+power.pdf
662,10,1,24,6,5,Laws of Motion,44,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N5_Laws+of+motion.pdf
661,10,1,24,6,4,Motion in a Plane,33,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N4_Motion+in+a+Plane.pdf
660,10,1,24,6,3,Motion in a Straight Line,32,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N3_Motion+in+a+straight+line.pdf
659,10,1,24,6,2,Units and Measurements,32,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N2_Units+and+measurements.pdf
658,10,1,24,6,1,Physical World,7,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+physics/11th/N1_Physical+World.pdf
657,9,1,25,7,16,Chemistry in Everyday Life,32,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE16_Chemistry+in+Everyday+Life.pdf
656,9,1,25,7,15,Polymers,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE15_Polymers.pdf
655,9,1,25,7,14,Biomolecules,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE14_Biomolecules.pdf
654,9,1,25,7,13,Amines,31,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE13_Amines.pdf
653,9,1,25,7,12,"Aldehydes, Ketones and Carboxylic Acids",23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/N12_Aldehyes+Ketones+and+Carboxylic+acids.pdf
652,9,1,25,7,11,"Alcohols, Phenols and Ethers",30,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE11_Alcohols+Phenols+and+Ethers.pdf
651,9,1,25,7,10,Haloalkanes and Haloarenes,38,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE10_Haloalkanes+and+Haloarenes.pdf
650,9,1,25,7,9,Coordination Compounds,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE9_Coordination+Compounds.pdf
649,9,1,25,7,8,The d and f Block Elements,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE8_d+and+f-Block+Elements.pdf
648,9,1,25,7,7,p-Block Elements,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE7_p-Block+elements.pdf
647,9,1,25,7,6,General Principles and Processes of Isolation of Elements,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE6_General+Principles+and+Processes+of+Isolation+of+Elements.pdf
646,9,1,25,7,5,Surface Chemistry,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE5_Surface+Chemistry.pdf
645,9,1,25,7,4,Chemical Kinetics,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE4_Chemical+Kinetics.pdf
644,9,1,25,7,3,Electrochemistry,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE3_Electrochemistry.pdf
643,9,1,25,7,2,Solutions,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE2_Solutions.pdf
642,9,1,25,7,1,The Solid State,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/chemistry/NE1_Solid+state.pdf
641,8,1,25,7,16,Chemistry in Everyday Life,10,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N16_Chemistry+in+Everyday+Life.pdf
640,8,1,25,7,15,Polymers,9,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N15_Polymers.pdf
639,8,1,25,7,14,Biomolecules,14,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N14_Biomolecules.pdf
638,8,1,25,7,13,Amines,30,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N13_Amines.pdf
637,8,1,25,7,12,"Aldehydes, Ketones and Carboxylic Acids",35,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N12_Aldehydes+Ketones+and+Carboxylic+acids.pdf
636,8,1,25,7,11,"Alcohols, Phenols and Ethers",28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N11_Alcohols+Phenols+and+Ethers.pdf
635,8,1,25,7,10,Haloalkanes and Haloarenes,33,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N10_Haloalkanes+and+Haloarenes.pdf
634,8,1,25,7,9,Coordination Compounds,31,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N9_Coordinatiom+Compounds.pdf
633,8,1,25,7,8,The d and f Block Elements,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N8_d+and+f-Block+elements.pdf
632,8,1,25,7,7,p-Block Elements,17,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N7_p-Block+elements.pdf
631,8,1,25,7,6,General Principles and Processes of Isolation of Elements,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N6_General+Principles+and+Processes+of+Isolation+of+Elements.pdf
630,8,1,25,7,5,Surface Chemistry,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N5_Surface+Chemistry.pdf
629,8,1,25,7,4,Chemical Kinetics,33,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N4_Chemical+Kinetics.pdf
628,8,1,25,7,3,Electrochemistry,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N3_Electrochemistry.pdf
627,8,1,25,7,2,Solutions,40,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N2_Solutions.pdf
626,8,1,25,7,1,The Solid State,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/12th/N1_Solid+state.pdf
625,9,1,25,6,14,Environmental Chemistry,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE14_Environmental+Chemistry.pdf
624,9,1,25,6,13,Hydrocarbon,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE13_Hydrocarbons.pdf
623,9,1,25,6,12,Organic Chemistry – Some Basic Principles And Techniques,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE12_Organic+Chemistry.pdf
622,9,1,25,6,11,The P – Block Elements,21,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/N11_p-Block+elements.pdf
621,9,1,25,6,10,The S – Block Elements,17,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/N10_s-Block+elements.pdf
620,9,1,25,6,9,Hydrogen,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE9_Hydrogen.pdf
619,9,1,25,6,8,Redox Reactions,21,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/N8_Redox+reactions.pdf
618,9,1,25,6,7,Equilibrium,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE7_Equilibrium.pdf
617,9,1,25,6,6,Thermodynamics,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE6_Thermodynamics.pdf
616,9,1,25,6,5,States of Matter,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE5_States+of+matter.pdf
615,9,1,25,6,4,Chemical Bonding and Molecular Structure,31,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE4_Chemical+Bonding.pdf
614,9,1,25,6,3,Classification of Elements and Periodicity in Properties,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE3_Classification+of+elements.pdf
613,9,1,25,6,2,Structure of Atom,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE2_Structure+of+atom.pdf
612,9,1,25,6,1,Some Basic Concepts of Chemistry,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/chemistry/NE1_Some+basic+concepts+of+Chemistry.pdf
611,8,1,25,6,14,Environmental Chemistry,11,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N14_Environmental+Chemistry.pdf
610,8,1,25,6,13,Hydrocarbons,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N13_Hydrocarbons.pdf
609,8,1,25,6,12,Organic Chemistry- Some Basic Principles And Techniques,34,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N12_Organic+Chemistry.pdf
608,8,1,25,6,11,The p -Block Elements,25,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N11_p-Block+elements.pdf
607,8,1,25,6,10,The s -Block Elements,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N10_s-Block+elements.pdf
606,8,1,25,6,9,Hydrogen,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N9_Hydrogen.pdf
605,8,1,25,6,8,Redox Reactions,34,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N8_Redox+reactions.pdf
604,8,1,25,6,7,Equilibrium,68,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N7_Equilibrium.pdf
603,8,1,25,6,6,Thermodynamics,12,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N6_Thermodynamics.pdf
602,8,1,25,6,5,States Of Matter,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N5_States+of+matter.pdf
601,8,1,25,6,4,Chemical Bonding And Molecular Structure,30,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N4_Chemical+bonding.pdf
600,8,1,25,6,3,Classification of Elements and Periodicity,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N3_Classification+of+elements.pdf
599,8,1,25,6,2,Structure Of Atom. Discovery of Electron,54,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N2_Structure+of+atom.pdf
598,8,1,25,6,1,Some Basic Concepts Of Chemistry. Importance and scope of Chemistry,27,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+chemistry/11th/N1_Some+Basic+Concepts+of+Chemistry.pdf
597,6,1,1,7,13,Probability,29,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/13+Probability.pdf
596,6,1,1,7,12,Linear Programming,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/12+Linear+Programming.pdf
